一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级账号粉丝数;信任度指数3;一级评论总点赞数;信任度指数4;信任度值;归一化信任度值
解放生产力消灭消费需求;笑哭有道理啊笑哭;0.8532333366877105
-----;------;------;0.8372475967609666;0.9658070932240455;-0.848855501768272;1.8146625949923174;0.0926687025038413;140;5.7506155212398985e-05;32;0.04199475065616798;0.33387540548943756;0.04199475065616798
很难想象以后的生活竞争会有多大，ai的发展就像一条警戒线，你只有努力提升自己让自己始终处于自己所熟知领域的前方，你才能驾驭ai，让ai成为你工作中的一大助力，如果你的学识你的技术不及ai，那么你将被ai给挤掉处于濒临失业的状态。届时大多数半吊子们将不能再继续摸鱼打混，但是ai的出现也会极大的方便人类的学习效率，加速入门的速度，我现在有理由怀疑ai会成为未来九年制教育的必修课捂脸;ai的作用就是代替你工作要学习怎么使用的ai不算真ai;0.6040912054444338
很难想象以后的生活竞争会有多大，ai的发展就像一条警戒线，你只有努力提升自己让自己始终处于自己所熟知领域的前方，你才能驾驭ai，让ai成为你工作中的一大助力，如果你的学识你的技术不及ai，那么你将被ai给挤掉处于濒临失业的状态。届时大多数半吊子们将不能再继续摸鱼打混，但是ai的出现也会极大的方便人类的学习效率，加速入门的速度，我现在有理由怀疑ai会成为未来九年制教育的必修课捂脸;ai就是来代替你工作的;0.08643306982763632
很难想象以后的生活竞争会有多大，ai的发展就像一条警戒线，你只有努力提升自己让自己始终处于自己所熟知领域的前方，你才能驾驭ai，让ai成为你工作中的一大助力，如果你的学识你的技术不及ai，那么你将被ai给挤掉处于濒临失业的状态。届时大多数半吊子们将不能再继续摸鱼打混，但是ai的出现也会极大的方便人类的学习效率，加速入门的速度，我现在有理由怀疑ai会成为未来九年制教育的必修课捂脸;回复生机伯伯楼主应该不是说AI作为独立一门课，是每一门课都包含AI的运用，就像理科的科学计算机。;0.5198721361485632
很难想象以后的生活竞争会有多大，ai的发展就像一条警戒线，你只有努力提升自己让自己始终处于自己所熟知领域的前方，你才能驾驭ai，让ai成为你工作中的一大助力，如果你的学识你的技术不及ai，那么你将被ai给挤掉处于濒临失业的状态。届时大多数半吊子们将不能再继续摸鱼打混，但是ai的出现也会极大的方便人类的学习效率，加速入门的速度，我现在有理由怀疑ai会成为未来九年制教育的必修课捂脸;回复六百度近视的袋鼠计算机？国内外的计算机课有很多一笔带过的;-0.21055320824555657
-----;------;------;0.3305582186875164;0.6040912054444338;-0.21055320824555657;0.8146444136899904;0.5926777931550048;66;2.711004460013095e-05;34;0.04461942257217848;0.33205919966377817;0.04461942257217848
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;前面两个是哲学上的奴役，AI可能真的会物理上进行奴役，而这个结果大家都知道，资本还是头也不回的向前走捂脸;0.8574207769529378
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复哈鲁奶牛菌关键是还很多人还在为这样的ai诞生而庆祝，简直就像是农场里的蠢鸡看见农场主而感觉欢呼雀跃一样tv抠鼻;-0.5907279265676877
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复Ririkosama因为已经很坏了，但是我们又阻止不了，不是么;-0.968504981678701
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复描边型黑子那至少不需要庆祝吧tv鼓掌;-0.8525725988958543
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;我觉得想要不被ai奴役的唯一方法就是在ai还没觉醒自我意识之前全面投入医疗行业;0.8856331880363395
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复憨哩哩啦啦你信不信基础医疗可能被渗透的更快;0.5092289066824227
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;AI不会消灭资本吗？;0.7332829453100573
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复一简one想什麼呢，你是真不懂還是不了解賽博高科技低生活;0.5574667685952586
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复Ririkosama科技理科圈的佐佐自以為發現新大陸很興奮，狂歡。殊不知自己格局小，不知道未來這會讓資本更猖狂，人類進入賽博社會，底層人更艱難。;-0.9989468717137657
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复Ririkosama說到底還是只學科學技術專業帶來的弊端，格局太小;0.4694098061503613
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复SauRyMSRandy你说得对;-0.8221378608393834
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复一简one主要是国内情况不太一样像美国，大农场批量种植，养殖也是批量生产成本低，品质好，基础生活有稳定的保障但国内属于是高科技低生活了笑哭笑哭;0.9994740546016121
人类发明了货币，货币反过来奴役了人类；人类发明了科技，科技也反过来奴役了人类。AI也不例外。;回复一简one资本把ai的机房一关你还想消灭？;-0.09910165654714698
-----;------;------;0.759985039024515;0.9994740546016121;-0.9989468717137657;1.9984209263153778;0.0007895368423110893;0;0.0;49;0.06430446194225722;0.2791319939418405;0.06430446194225722
我一直好奇，工作室里有猫咪的话不会被咬个线或者干了更大的缺猫德的事情么;会有咬痕，但不会咬断。笑哭;0.4566100885466202
我一直好奇，工作室里有猫咪的话不会被咬个线或者干了更大的缺猫德的事情么;猫的咬合力很差的，咬个耳机线还行，咬不动手机充电线电脑充电线这样粗的线。;-0.8724882878358009
-----;------;------;0.6645491881912106;0.4566100885466202;-0.8724882878358009;1.3290983763824211;0.33545081180878944;3573;0.0014676392326707255;17;0.02230971128608924;0.3546087061804849;0.02230971128608924
以后独立游戏，AI建模，NPC用chatgpt，bgm用AI实时根据游戏内容生成;要是全都走这种路线，那其实这种游戏也会凉掉;0.09446978385274618
以后独立游戏，AI建模，NPC用chatgpt，bgm用AI实时根据游戏内容生成;回复肥猫汁不玩这个还玩哪个，那时候人还在不在都不好说了doge;-0.8276497738119324
以后独立游戏，AI建模，NPC用chatgpt，bgm用AI实时根据游戏内容生成;回复肥猫汁ai的存在就是为了替代人，既然要提到人就要做到跟人几乎一样，既然几乎一样了你就觉察不出来，既然觉察不出来那你就继续说“真香”doge;0.9939453908034674
以后独立游戏，AI建模，NPC用chatgpt，bgm用AI实时根据游戏内容生成;回复肥猫汁游戏核心是玩法啦，现在AI哪里触摸得到这个;0.6385470195789771
以后独立游戏，AI建模，NPC用chatgpt，bgm用AI实时根据游戏内容生成;指不定大千网络有人开始做了，其中肯定不乏愿意投入时间去做精品的人，我倒是在b站看过ai剧本ai绘图up自己配音的游戏;0.9447217825276217
