标题;帖子账号粉丝数;发布者;发布时间;弹幕数;点赞数;硬币数;收藏数;转发数;评论数;发布者是否经过认证;发布者是否为商业性质账号;用户名;评论内容;评论时间;评论点赞数;一级账号粉丝数;标记;评论者性别;评论者会员等级;评论者是否开通大会员;评论者是否经过认证
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;划痕海归;没有创新说白了还是样本的问题思考;1611736150;1;785;0;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;加里敦大学教务主任;卡罗尔与星期二？;1611725998;1;23;0;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;LeafSmile;doge写得好，但是我就想自己创作，你AI还能替我吃饭不成？doge;1611725585;1;86;0;保密;6;0;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;泓的一切清澈可见;不知道能不能整出有起伏的曲子，这个有点平，重复也有点多，作为商业场所的背景音乐还成;1611724331;1;29;0;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;Chleh;可以去油管看看;1611748582;0;29;1;保密;6;1;0
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;kzrtybpd;不是吧不是吧该不会真的有人觉得这个曲子好听吧就这就这就这和弦就这色彩就这进行就这旋律就这配器就这段落啥玩意啊这能跟人比doge;1611693962;1;179;0;保密;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;施坦威钢琴亚太Ltd;快进到灵能作曲doge;1611677314;1;112;0;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;C0N9ERror;这样以后ai是不是可以根据视频画面生成配乐热词系列知识增加;1611672401;1;421;0;男;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;celloline;不知道有没有类似爵士，无调性那种的ai音乐呢;1611657934;1;17;0;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;Chleh;有的，最近还整了赛博风格电音滑稽;1611748727;0;17;1;保密;6;1;0
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;celloline;回复Chleh那太牛逼了，以后怕是游戏配乐都可以用这个了;1611752151;0;17;1;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;celloline;回复Chleh我自己去网站试了试，感觉还是有很多限制的，就是等于是他随机给你一个配乐鼓点完成度都很高的曲子，但是你如果要定向哪种方向，就比较难;1612223125;0;17;1;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;怀特道格先生;好棒无敌的电影配乐比我至前听的那个ai缝合怪作品厉害了好多;1611654644;1;21;0;男;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;怀特道格先生;有一股很强的生命力就像种子发芽一样我觉得这首曲子叫做春更好一阵春风唤醒大地的感觉;1611655160;0;21;1;男;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;不喜欢烧火棍;听到ai作曲我开始害怕了，我自己也想学作曲编曲，但是怕学了很久结果连ai都比不上委屈;1611599233;1;37;0;保密;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;yanyiraniloveyou;ai做简单的类型可以，古典音乐还是有点难度的;1613035861;0;37;1;男;5;0;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;喵王Morningstar;爷懂了，这就转专业学录音去;1611597341;1;57;0;男;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;叶想何日来;挺好听的啊，我挺喜欢;1611584919;1;9;0;女;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;Antler小风;圣诞的感觉;1611584847;1;95;0;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;甲醛与水;说单调的，是因为这个AI学习的音乐还比较少吧？等着学了巴赫等作曲狂魔之后估计就突飞猛进了。;1611571560;1;2;0;保密;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;太空巨猫去旅行;AI巴赫几年前就有了，效果嘛dogedoge;1611628933;0;2;1;保密;5;0;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;小POTATO先生;ai怎么不做house呢;1611563604;1;88;0;男;5;0;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;StVein;133第二句，前面全是第一句;1611550070;1;1320;0;男;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;特里戈;能不能让AI做一些战斗或者渲染大战氛围的曲目;1611545152;1;9;0;男;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;小小的萝莉控;妙啊来点阴间ai;1611542197;1;51;0;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;肉夹馍很方;蓝蓝的天空银是不是有点味道;1611515861;1;15;0;保密;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;超人vlog;以后真的可以用AI来写音乐，反正对我来说不管谁写的音乐，只要能感动我就行，音乐本质上是数学，巴赫能写的，Al也可以写，只是平均质量肯定不如人类。人类应该放下自尊心，让ai做一部交响曲，说不定能有一番新意境。;1677073614;1;1;0;保密;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;夜猫子没有潶眼圈;这曲子元素应该有圣诞节，炉火，雪花，温馨，团聚，美梦。;1611796976;2;94;0;保密;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;夜猫子没有潶眼圈;游戏广场的主赛季配乐;1611797033;0;94;1;保密;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;凝视未来wq;没有主体性，再厉害的所谓的AI都只是高级的工具而已;1611758075;2;36;0;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;我超爱三连;虽然不懂音乐，但是这个真的听起来怪怪的。;1613534250;1;3;0;保密;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;LiuPeanut;但人类的编曲里面融入的感情是AI永远没办法比的doge;1613231959;1;5;0;保密;4;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;-无极菜鸟newbie-;但是这里的CCEmC听着不太舒服;1612835874;1;12;0;保密;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;Redo_;但是写歌本身很好玩;1612521843;1;234;0;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;猫猫吃包菜;AI写歌是快，但如果认真听，AI的歌并不比人类写的，人类写的歌带有人们自己的喜怒哀乐，有自己的感情夹杂在里面，而AI的歌只不过是按照人给的模子刻出来而已。挺久了就会觉得很死板，没有人写的歌的那种灵魂在里面;1612140764;1;39;0;保密;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;1587360;喜怒哀乐是由强弱，快慢，连奏跳音一系列参数影响的，AI分析的不只是音符，也是这些参数。这首歌也表现出来了，AI是有情感流露的。如果你让他学习所谓的有情感的曲子，他也能创造出有情感的曲子。NB纠正一下不是歌，是曲子，不是song，是piece;1613461704;1;39;1;保密;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;请叫我高级弹幕;AI无法创造是AI代替不了人类的本质原因，已存在数据的组合做不出风格创新;1611804716;1;10;0;保密;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;HAPPYMAGIC在Gu;建议追一下CaroleTuesday;1611535765;1;5969;0;男;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;萦梦灬落雨;你也是安吉拉？doge;1611550176;0;5969;1;保密;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;三全音-;虽然一般般，但也很单调;1611509971;1;29;0;男;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;尾巴最长的是雪豹;语文老师;1611650010;0;29;1;保密;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;-青竹居士-;乐曲要讲究起承转合，现在都盲目崇拜外国，音乐水平越来越差;1612013408;1;186;0;保密;5;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;自立的辣椒;CAROLETUESDAY？;1613779803;0;7;0;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;Palacarz;这个网站挂梯子会快一点，我去试了一下合成20世纪电影音乐，试了3次。每次弦乐进入的时候都把我吓一跳，非常生硬和突然。还有整体旋律不成曲调，虽然乐曲风格出来了，但是没有逻辑，像是瞎谱的曲，美感就更谈不上了，希望它会有后续改进;1613723208;0;59;0;男;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;红衫小哥你的便当热好了;啊我只懂一点点古典乐，平时排练的时候换一个指挥买了新木鱼中音号少一个人之类的这些小变化都会给演奏效果带来很大影响可能有很多很多团都排过同一个作品但是每个团的成品也都不一样我在想，AI是不是只能完成第一步的作曲配器，后面的步骤就做不到了;1613642115;0;15;0;女;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;聿魇星;为时已晚有机体;1613349825;0;135;0;男;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;自闭天使白给愁;midi复兴指日可待滑稽;1613316206;0;75;0;女;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;账号已注销;我认为在艺术方面ai永远不可能取代人类因为只有人类自身才能感受何为美艺术毫无疑问是与时俱进的是会根据时代潮流变化的更重要的是艺术是与“人”有关的而不是各种理论的机械堆叠现如今的ai只能根据现有的作品或者方法进行训练而不能够创造出新理念的作品（比如创造一个新的流派）即便未来的ai真的相当先进在它真的理解人类意志之前最多也只能创作出“电脑人”的艺术而不是人类的不过话又说回来“人何以为人”这个问题人类自己都没理解透呢笑哭;1613225951;0;0;0;保密;0;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;佛洛丝萍;完了以后大公司鲜肉更容易爆炸生产月月出砖了doge;1613189474;0;160;0;保密;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;jamesketed;这不是midi做的吧？记得是智能系统出的谱子，然后管线乐团来演奏？;1613180035;0;15;0;保密;5;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;牙膏集裝箱;听起来即视感好强，而且感觉一段一段的;1613131944;0;20;0;男;6;2;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;波鲁罗;好吧，我还是选择人类;1613041811;0;3;0;男;6;1;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;yanyiraniloveyou;如果可以模仿马勒的风格了，马勒十首交响曲不够听啊;1613035593;0;54;0;男;5;0;-1
与AI比赛作曲，AI：辣鸡人类，还没等你数完两只手老子就写出来吊打你了;21000;Chleh;2021-01-24 13:55:24;47;1869;131;1401;465;627;音乐人Chleh;0;yanyiraniloveyou;少打了个，就好了;1613035607;0;54;1;男;5;0;-1
